product_code;name;producer_code;category;producer;short_description;description;price;currency;availability;unit;delivery;stock;active;seo_title;vat;images 1
PKM-OBF-73;Pawmot ex;73;Karty Pokémon > Scarlet & Violet > Obsidian Flames;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Pawmot ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Obsidian Flames</li><li style=""margin-top:0.3em;"">Numer karty: 73</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Pawmot ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Obsidian Flames<br><strong>Numer karty:</strong> 73<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Obsidian-Flames"">pozostałe oferty</a>.</p></div>";4.24;PLN;1;szt.;3 dni;2;1;Pawmot ex 73 Obsidian Flames;23%;https://sklep839679.shoparena.pl/upload/images/1/img1805.jpg
PKM-OBF-79;Miraidon ex;79;Karty Pokémon > Scarlet & Violet > Obsidian Flames;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Miraidon ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Obsidian Flames</li><li style=""margin-top:0.3em;"">Numer karty: 79</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Miraidon ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Obsidian Flames<br><strong>Numer karty:</strong> 79<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Obsidian-Flames"">pozostałe oferty</a>.</p></div>";6.18;PLN;1;szt.;3 dni;2;1;Miraidon ex 79 Obsidian Flames;23%;https://sklep839679.shoparena.pl/upload/images/1/img1806.jpg
PKM-PRE-12;Ogerpon ex;12;Karty Pokémon > Scarlet & Violet > Prismatic Evolutions;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Ogerpon ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Prismatic Evolutions</li><li style=""margin-top:0.3em;"">Numer karty: 12</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Ogerpon ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Prismatic Evolutions<br><strong>Numer karty:</strong> 12<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Prismatic-Evolutions"">pozostałe oferty</a>.</p></div>";10.99;PLN;1;szt.;3 dni;1;1;Ogerpon ex 12 Prismatic Evolutions;23%;https://sklep839679.shoparena.pl/upload/images/1/img1807.jpg
PKM-PRE-11;Hydrapple ex;11;Karty Pokémon > Scarlet & Violet > Prismatic Evolutions;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Hydrapple ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Prismatic Evolutions</li><li style=""margin-top:0.3em;"">Numer karty: 11</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Hydrapple ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Prismatic Evolutions<br><strong>Numer karty:</strong> 11<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Prismatic-Evolutions"">pozostałe oferty</a>.</p></div>";5.35;PLN;1;szt.;3 dni;3;1;Hydrapple ex 11 Prismatic Evolutions;23%;https://sklep839679.shoparena.pl/upload/images/1/img1808.jpg
PKM-PRE-128;Scoop Up Cyclone;128;Karty Pokémon > Scarlet & Violet > Prismatic Evolutions;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Scoop Up Cyclone</strong></li><li style=""margin-top:0.3em;"">Zestaw: Prismatic Evolutions</li><li style=""margin-top:0.3em;"">Numer karty: 128</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Scoop Up Cyclone – Pokémon TCG</h2><p><strong>Zestaw:</strong> Prismatic Evolutions<br><strong>Numer karty:</strong> 128<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Prismatic-Evolutions"">pozostałe oferty</a>.</p></div>";1.85;PLN;1;szt.;3 dni;1;1;Scoop Up Cyclone 128 Prismatic Evolutions;23%;https://sklep839679.shoparena.pl/upload/images/1/img1813.jpg
PKM-PR-SV-198;Zacian ex;198;Karty Pokémon > Scarlet & Violet > SVP Black Star Promos;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Zacian ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: SVP Black Star Promos</li><li style=""margin-top:0.3em;"">Numer karty: 198</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Zacian ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> SVP Black Star Promos<br><strong>Numer karty:</strong> 198<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/SVP-Black-Star-Promos"">pozostałe oferty</a>.</p></div>";3.50;PLN;1;szt.;3 dni;3;1;Zacian ex 198 SVP Black Star Promos;23%;https://sklep839679.shoparena.pl/upload/images/1/img1815.jpg
PKM-PR-SV-197;Koraidon ex;197;Karty Pokémon > Scarlet & Violet > SVP Black Star Promos;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Koraidon ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: SVP Black Star Promos</li><li style=""margin-top:0.3em;"">Numer karty: 197</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Koraidon ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> SVP Black Star Promos<br><strong>Numer karty:</strong> 197<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/SVP-Black-Star-Promos"">pozostałe oferty</a>.</p></div>";3.50;PLN;1;szt.;3 dni;3;1;Koraidon ex 197 SVP Black Star Promos;23%;https://sklep839679.shoparena.pl/upload/images/1/img1817.jpg
PKM-DRI-39;Ethan's Ho-Oh ex ;39;Karty Pokémon > Scarlet & Violet > Destined Rivals;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Ethan&#x27;s Ho-Oh ex </strong></li><li style=""margin-top:0.3em;"">Zestaw: Destined Rivals</li><li style=""margin-top:0.3em;"">Numer karty: 39</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Ethan&#x27;s Ho-Oh ex  – Pokémon TCG</h2><p><strong>Zestaw:</strong> Destined Rivals<br><strong>Numer karty:</strong> 39<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Destined-Rivals"">pozostałe oferty</a>.</p></div>";6.10;PLN;1;szt.;3 dni;2;1;Ethan's Ho-Oh ex  39 Destined Rivals;23%;https://sklep839679.shoparena.pl/upload/images/1/img1820.jpg
PKM-SFA-58;Dangerous Laser;58;Karty Pokémon > Scarlet & Violet > Shrouded Fable;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Dangerous Laser</strong></li><li style=""margin-top:0.3em;"">Zestaw: Shrouded Fable</li><li style=""margin-top:0.3em;"">Numer karty: 58</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Dangerous Laser – Pokémon TCG</h2><p><strong>Zestaw:</strong> Shrouded Fable<br><strong>Numer karty:</strong> 58<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Shrouded-Fable"">pozostałe oferty</a>.</p></div>";4.10;PLN;1;szt.;3 dni;2;1;Dangerous Laser 58 Shrouded Fable;23%;https://sklep839679.shoparena.pl/upload/images/1/img1821.jpg
PKM-JTG-75;Alcremie ex;75;Karty Pokémon > Scarlet & Violet > Journey Together;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Alcremie ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Journey Together</li><li style=""margin-top:0.3em;"">Numer karty: 75</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Alcremie ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Journey Together<br><strong>Numer karty:</strong> 75<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Journey-Together"">pozostałe oferty</a>.</p></div>";3.81;PLN;1;szt.;3 dni;2;1;Alcremie ex 75 Journey Together;23%;https://sklep839679.shoparena.pl/upload/images/1/img1823.jpg
PKM-JTG-94;Paldean Clodsire ex;94;Karty Pokémon > Scarlet & Violet > Journey Together;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Paldean Clodsire ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Journey Together</li><li style=""margin-top:0.3em;"">Numer karty: 94</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Paldean Clodsire ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Journey Together<br><strong>Numer karty:</strong> 94<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Journey-Together"">pozostałe oferty</a>.</p></div>";2.87;PLN;1;szt.;3 dni;1;1;Paldean Clodsire ex 94 Journey Together;23%;https://sklep839679.shoparena.pl/upload/images/1/img1824.jpg
PKM-JTG-31;Volcanion EX;31;Karty Pokémon > Scarlet & Violet > Journey Together;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Volcanion EX</strong></li><li style=""margin-top:0.3em;"">Zestaw: Journey Together</li><li style=""margin-top:0.3em;"">Numer karty: 31</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Volcanion EX – Pokémon TCG</h2><p><strong>Zestaw:</strong> Journey Together<br><strong>Numer karty:</strong> 31<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Journey-Together"">pozostałe oferty</a>.</p></div>";3.76;PLN;1;szt.;3 dni;2;1;Volcanion EX 31 Journey Together;23%;https://sklep839679.shoparena.pl/upload/images/1/img1828.jpg
PKM-PRE-17;Hearthflame Mask Ogerpon ex;17;Karty Pokémon > Scarlet & Violet > Prismatic Evolutions;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Hearthflame Mask Ogerpon ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Prismatic Evolutions</li><li style=""margin-top:0.3em;"">Numer karty: 17</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Hearthflame Mask Ogerpon ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Prismatic Evolutions<br><strong>Numer karty:</strong> 17<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Prismatic-Evolutions"">pozostałe oferty</a>.</p></div>";3.92;PLN;1;szt.;3 dni;1;1;Hearthflame Mask Ogerpon ex 17 Prismatic Evolutions;23%;https://sklep839679.shoparena.pl/upload/images/1/img1830.jpg
PKM-JTG-51;Tapu Koko EX;51;Karty Pokémon > Scarlet & Violet > Journey Together;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Tapu Koko EX</strong></li><li style=""margin-top:0.3em;"">Zestaw: Journey Together</li><li style=""margin-top:0.3em;"">Numer karty: 51</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Tapu Koko EX – Pokémon TCG</h2><p><strong>Zestaw:</strong> Journey Together<br><strong>Numer karty:</strong> 51<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-05): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Journey-Together"">pozostałe oferty</a>.</p></div>";2.93;PLN;1;szt.;3 dni;1;1;Tapu Koko EX 51 Journey Together;23%;https://sklep839679.shoparena.pl/upload/images/1/img1831.jpg
